Sample	Taxonomy	Count
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.99),f:Lachnospiraceae(0.99),g:Agathobacter(0.42),s:uncultured bacterium(0.79)	2
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(1.00),f:Lachnospiraceae(1.00),g:Lachnospiraceae UCG-008(0.41),s:uncultured bacterium(0.93)	2
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Monoglobales(0.11),f:Monoglobaceae(0.11),g:Monoglobus(0.11),s:uncultured bacterium(0.39)	2
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(0.81),f:Oscillospiraceae(0.80),g:UCG-002(0.70),s:uncultured bacterium(0.96)	2
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(0.85),f:Oscillospiraceae(0.77),g:uncultured(0.59),s:uncultured bacterium(0.82)	2
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(0.91),f:Oscillospiraceae(0.91),g:NK4A214 group(0.23),s:uncultured bacterium(0.86)	2
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(0.98),f:UCG-010(0.98),g:uncultured bacterium(0.96)	2
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Oscillospiraceae(0.48),g:UCG-005(0.36),s:uncultured bacterium(0.96)	2
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Ruminococcaceae(0.97),g:Subdoligranulum(0.96),s:uncultured bacterium(0.97)	2
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Ruminococcaceae(1.00),g:Negativibacillus(0.99),s:uncultured bacterium(0.99)	2
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Peptococcales(0.96),f:Peptococcaceae(0.96),g:Peptococcus(0.96),s:uncultured bacterium(0.64)	2
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Negativicutes(0.75),o:Acidaminococcales(0.75),f:Acidaminococcaceae(0.75),g:Phascolarctobacterium(0.75),s:uncultured bacterium(0.59)	2
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Negativicutes(0.98),o:Acidaminococcales(0.97),f:Acidaminococcaceae(0.97),g:Phascolarctobacterium(0.97),s:uncultured bacterium(0.88)	2
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Negativicutes(0.99),o:Acidaminococcales(0.99),f:Acidaminococcaceae(0.99),g:Phascolarctobacterium(0.99),s:uncultured bacterium(0.73)	2
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Negativicutes(0.99),o:Acidaminococcales(0.99),f:Acidaminococcaceae(0.99),g:Phascolarctobacterium(0.99),s:uncultured organism(0.19)	2
FrozenWWsample	k:Bacteria(1.00),p:Firmicutes(1.00),c:Negativicutes(1.00),o:Acidaminococcales(1.00),f:Acidaminococcaceae(1.00),g:Phascolarctobacterium(1.00),s:uncultured bacterium(0.70)	2
FrozenWWsample	k:Bacteria(1.00),p:Fusobacteriota(0.85),c:Fusobacteriia(0.85),o:Fusobacteriales(0.85),f:Leptotrichiaceae(0.85),g:Sebaldella(0.85),s:uncultured bacterium(0.59)	2
FrozenWWsample	k:Bacteria(1.00),p:Fusobacteriota(0.96),c:Fusobacteriia(0.96),o:Fusobacteriales(0.96),f:Leptotrichiaceae(0.96),g:Sebaldella(0.96),s:uncultured bacterium(0.99)	2
FrozenWWsample	k:Bacteria(1.00),p:Fusobacteriota(0.97),c:Fusobacteriia(0.97),o:Fusobacteriales(0.97),f:Leptotrichiaceae(0.97),g:Leptotrichia(0.97),s:uncultured bacterium(0.98)	2
FrozenWWsample	k:Bacteria(1.00),p:Fusobacteriota(1.00),c:Fusobacteriia(1.00),o:Fusobacteriales(1.00),f:Leptotrichiaceae(1.00),g:Hypnocyclicus(1.00),s:uncultured Fusobacteria bacterium(0.99)	2
FrozenWWsample	k:Bacteria(1.00),p:Patescibacteria(1.00),c:Gracilibacteria(1.00),o:Absconditabacteriales (SR1)(1.00),f:uncultured bacterium(0.25)	2
FrozenWWsample	k:Bacteria(1.00),p:Patescibacteria(1.00),c:Gracilibacteria(1.00),o:Absconditabacteriales (SR1)(1.00),f:uncultured prokaryote(0.37)	2
FrozenWWsample	k:Bacteria(1.00),p:Patescibacteria(1.00),c:Gracilibacteria(1.00),o:JGI 0000069-P22(0.32),f:uncultured bacterium(0.29)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.35),c:Gammaproteobacteria(0.35),o:Burkholderiales(0.35),f:Rhodocyclaceae(0.20),g:Propionivibrio(0.15),s:uncultured soil bacterium(0.04)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.42),c:Gammaproteobacteria(0.42),o:Burkholderiales(0.27),f:Comamonadaceae(0.25),g:Acidovorax(0.07),s:uncultured bacterium(0.78)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.50),c:Gammaproteobacteria(0.49),o:Burkholderiales(0.45),f:Comamonadaceae(0.21),g:Acidovorax(0.01),s:uncultured bacterium(0.90)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.58),c:Alphaproteobacteria(0.54),o:Rhodospirillales(0.29),f:Terasakiellaceae(0.10),g:uncultured(0.16),s:uncultured Alphaproteobacteria bacterium(0.06)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.61),c:Gammaproteobacteria(0.61),o:Pseudomonadales(0.38),f:Moraxellaceae(0.30),g:Acinetobacter(0.30),s:uncultured bacterium(0.73)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.62),c:Gammaproteobacteria(0.62),o:Burkholderiales(0.62),f:Comamonadaceae(0.52),g:Comamonas(0.06),s:uncultured bacterium(0.57)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.67),c:Gammaproteobacteria(0.67),o:Enterobacterales(0.59),f:Aeromonadaceae(0.37),g:Tolumonas(0.23),s:uncultured gamma proteobacterium(0.22)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.76),c:Gammaproteobacteria(0.76),o:Burkholderiales(0.76),f:Nitrosomonadaceae(0.07),g:Nitrosospira(0.06),s:Nitrosospira sp.(0.06)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.78),c:Gammaproteobacteria(0.78),o:Pseudomonadales(0.77),f:Moraxellaceae(0.77),g:Acinetobacter(0.77),s:Moraxellaceae bacterium CH22(0.05)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.82),c:Gammaproteobacteria(0.82),o:Enterobacterales(0.81),f:Aeromonadaceae(0.78),g:Aeromonas(0.78),s:uncultured Aeromonas sp.(0.78)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.84),c:Gammaproteobacteria(0.84),o:Burkholderiales(0.67),f:Comamonadaceae(0.62),g:Diaphorobacter(0.51),s:uncultured Acidovorax sp.(0.51)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.84),c:Gammaproteobacteria(0.84),o:Pseudomonadales(0.82),f:Moraxellaceae(0.82),g:Acinetobacter(0.82),s:uncultured bacterium(0.63)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.85),c:Gammaproteobacteria(0.85),o:Burkholderiales(0.84),f:Aquaspirillaceae(0.35),g:Rivicola(0.19),s:metagenome(0.19)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.86),c:Gammaproteobacteria(0.85),o:Burkholderiales(0.84),f:Comamonadaceae(0.83),g:Aquabacterium(0.11),s:uncultured bacterium(0.80)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.86),c:Gammaproteobacteria(0.86),o:Burkholderiales(0.86),f:Comamonadaceae(0.86),g:Comamonas(0.71),s:Comamonas sp. SYC59(0.02)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.87),c:Gammaproteobacteria(0.85),o:Burkholderiales(0.85),f:Comamonadaceae(0.72),g:Acidovorax(0.28),s:uncultured bacterium(0.61)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.87),c:Gammaproteobacteria(0.87),o:Pseudomonadales(0.86),f:Moraxellaceae(0.67),g:Acinetobacter(0.67),s:uncultured bacterium(0.62)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.88),c:Gammaproteobacteria(0.88),o:Burkholderiales(0.88),f:Comamonadaceae(0.88),g:Comamonas(0.67),s:uncultured bacterium(0.71)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.89),c:Gammaproteobacteria(0.89),o:Burkholderiales(0.88),f:Rhodocyclaceae(0.67),g:Propionivibrio(0.65),s:uncultured soil bacterium(0.37)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.90),c:Gammaproteobacteria(0.90),o:Burkholderiales(0.88),f:Comamonadaceae(0.85),g:Limnohabitans(0.08),s:Limnohabitans sp. JirII-23(0.02)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.90),c:Gammaproteobacteria(0.90),o:Pseudomonadales(0.88),f:Moraxellaceae(0.82),g:Acinetobacter(0.82),s:uncultured Acinetobacter sp.(0.30)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.92),c:Gammaproteobacteria(0.92),o:Burkholderiales(0.92),f:Comamonadaceae(0.90),g:Limnohabitans(0.04),s:uncultured bacterium(0.27)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.92),c:Gammaproteobacteria(0.92),o:Enterobacterales(0.91),f:Aeromonadaceae(0.77),g:Tolumonas(0.73),s:uncultured gamma proteobacterium(0.69)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.95),c:Gammaproteobacteria(0.95),o:Burkholderiales(0.93),f:Comamonadaceae(0.93),g:Acidovorax(0.51),s:Acidovorax defluvii(0.01)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.95),c:Gammaproteobacteria(0.95),o:Burkholderiales(0.94),f:Comamonadaceae(0.94),g:Acidovorax(0.64),s:uncultured bacterium(0.37)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.96),c:Gammaproteobacteria(0.96),o:Burkholderiales(0.96),f:Rhodocyclaceae(0.47),g:Candidatus Accumulibacter(0.43),s:Candidatus Accumulibacter sp. SK-01(0.34)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.96),c:Gammaproteobacteria(0.96),o:Burkholderiales(0.96),f:Rhodocyclaceae(0.76),g:Propionivibrio(0.68),s:uncultured soil bacterium(0.42)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.97),c:Gammaproteobacteria(0.97),o:Burkholderiales(0.94),f:Comamonadaceae(0.82),g:uncultured(0.22),s:uncultured beta proteobacterium(0.19)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.97),c:Gammaproteobacteria(0.97),o:Burkholderiales(0.96),f:Sutterellaceae(0.94),g:Parasutterella(0.94),s:uncultured organism(0.94)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.97),c:Gammaproteobacteria(0.97),o:Burkholderiales(0.97),f:Aquaspirillaceae(0.61),g:Rivicola(0.61),s:Rivicola pingtungensis(0.18)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.97),c:Gammaproteobacteria(0.97),o:Burkholderiales(0.97),f:Comamonadaceae(0.97),g:Comamonas(0.78),s:Comamonas sp. SYC63(0.02)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.97),c:Gammaproteobacteria(0.97),o:Burkholderiales(0.97),f:Comamonadaceae(0.97),g:Hydrogenophaga(0.47),s:uncultured bacterium(0.70)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.97),c:Gammaproteobacteria(0.97),o:Burkholderiales(0.97),f:Rhodocyclaceae(0.94),g:Dechloromonas(0.83),s:uncultured bacterium(0.81)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.98),c:Gammaproteobacteria(0.98),o:Burkholderiales(0.98),f:Rhodocyclaceae(0.80),g:Candidatus Accumulibacter(0.41),s:uncultured bacterium(0.73)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.98),c:Gammaproteobacteria(0.98),o:Burkholderiales(0.98),f:Rhodocyclaceae(0.89),g:Propionivibrio(0.70),s:uncultured bacterium(0.85)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.98),c:Gammaproteobacteria(0.98),o:Enterobacterales(0.71),f:Enterobacteriaceae(0.30),g:Raoultella(0.14),s:uncultured Raoultella sp.(0.07)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.99),c:Gammaproteobacteria(0.99),o:Burkholderiales(0.82),f:Comamonadaceae(0.81),g:Diaphorobacter(0.21),s:uncultured Acidovorax sp.(0.25)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(0.99),c:Gammaproteobacteria(0.99),o:Burkholderiales(0.99),f:Comamonadaceae(0.99),g:Comamonas(0.80),s:uncultured bacterium(0.76)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(0.98),f:Rhodocyclaceae(0.55),g:Propionivibrio(0.39),s:uncultured bacterium(0.49)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Aquaspirillaceae(0.66),g:Rivicola(0.64),s:Aquaspirillum sp. LM1(0.23)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Comamonadaceae(0.98),g:Alicycliphilus(0.14),s:uncultured bacterium(0.71)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Comamonadaceae(0.99),g:Aquabacterium(0.18),s:iron-reducing bacterium enrichment culture clone FeC_2_C8(0.18)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Comamonadaceae(1.00),g:Acidovorax(0.76),s:uncultured Acidovorax sp.(0.30)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Rhodocyclaceae(0.57),g:Propionivibrio(0.40),s:uncultured bacterium(0.74)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Enterobacterales(0.73),f:Aeromonadaceae(0.71),g:Tolumonas(0.67),s:uncultured gamma proteobacterium(0.60)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(0.97),f:Moraxellaceae(0.96),g:Acinetobacter(0.96),s:Acinetobacter sp. BC13-2(0.04)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(0.97),f:Pseudomonadaceae(0.52),g:Pseudomonas(0.52),s:Pseudomonas putida(0.03)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Moraxellaceae(1.00),g:Acinetobacter(1.00),s:uncultured Acinetobacter sp.(0.28)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Moraxellaceae(1.00),g:Acinetobacter(1.00),s:uncultured Acinetobacter sp.(0.73)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Moraxellaceae(1.00),g:Acinetobacter(1.00),s:uncultured bacterium(0.59)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Moraxellaceae(1.00),g:Alkanindiges(0.96),s:uncultured bacterium(0.97)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Pseudomonadaceae(1.00),g:Pseudomonas(1.00),s:uncultured bacterium(0.89)	2
FrozenWWsample	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Salinisphaerales(1.00),f:Solimonadaceae(1.00),g:Nevskia(1.00),s:uncultured gamma proteobacterium(0.25)	2
FrozenWWsample	k:Bacteria(1.00),p:Spirochaetota(0.80),c:V2072-189E03(0.80),o:uncultured bacterium(0.80)	2
FrozenWWsample	k:Bacteria(1.00),p:Verrucomicrobiota(0.08),c:Verrucomicrobiae(0.08),o:Verrucomicrobiales(0.08),f:Akkermansiaceae(0.08),g:Akkermansia(0.08),s:uncultured bacterium(0.71)	2
FrozenWWsample	k:Bacteria(1.00),p:Actinobacteriota(0.38),c:Actinobacteria(0.38),o:Corynebacteriales(0.25),f:Corynebacteriaceae(0.25),g:Corynebacterium(0.25),s:uncultured bacterium(0.87)	1
FrozenWWsample	k:Bacteria(1.00),p:Actinobacteriota(0.44),c:Actinobacteria(0.44),o:Corynebacteriales(0.41),f:Corynebacteriaceae(0.41),g:Corynebacterium(0.41),s:uncultured bacterium(0.78)	1
FrozenWWsample	k:Bacteria(1.00),p:Actinobacteriota(0.49),c:Actinobacteria(0.49),o:Corynebacteriales(0.49),f:Corynebacteriaceae(0.49),g:Corynebacterium(0.48),s:uncultured bacterium(0.82)	1
FrozenWWsample	k:Bacteria(1.00),p:Actinobacteriota(0.50),c:Actinobacteria(0.50),o:Corynebacteriales(0.50),f:Corynebacteriaceae(0.50),g:Corynebacterium(0.50),s:uncultured bacterium(0.92)	1
FrozenWWsample	k:Bacteria(1.00),p:Actinobacteriota(0.67),c:Actinobacteria(0.67),o:Corynebacteriales(0.67),f:Corynebacteriaceae(0.63),g:Corynebacterium(0.63),s:Corynebacterium xerosis(0.04)	1
FrozenWWsample	k:Bacteria(1.00),p:Actinobacteriota(0.85),c:Actinobacteria(0.85),o:Corynebacteriales(0.85),f:Corynebacteriaceae(0.84),g:Corynebacterium(0.84),s:uncultured bacterium(0.89)	1
FrozenWWsample	k:Bacteria(1.00),p:Actinobacteriota(0.87),c:Actinobacteria(0.87),o:Corynebacteriales(0.87),f:Corynebacteriaceae(0.87),g:Corynebacterium(0.87),s:uncultured bacterium(0.91)	1
FrozenWWsample	k:Bacteria(1.00),p:Actinobacteriota(0.96),c:Actinobacteria(0.96),o:Propionibacteriales(0.96),f:Propionibacteriaceae(0.96),g:Cutibacterium(0.95),s:uncultured bacterium(0.92)	1
FrozenWWsample	k:Bacteria(1.00),p:Actinobacteriota(0.97),c:Actinobacteria(0.97),o:Corynebacteriales(0.97),f:Corynebacteriaceae(0.97),g:Corynebacterium(0.95),s:uncultured bacterium(0.84)	1
FrozenWWsample	k:Bacteria(1.00),p:Actinobacteriota(0.97),c:Actinobacteria(0.97),o:Micrococcales(0.95),f:Dermacoccaceae(0.67),g:Dermacoccus nishinomiyaensis(0.50)	1
FrozenWWsample	k:Bacteria(1.00),p:Actinobacteriota(0.98),c:Actinobacteria(0.98),o:Corynebacteriales(0.98),f:Corynebacteriaceae(0.98),g:Corynebacterium sp. NML 100378(0.09)	1
FrozenWWsample	k:Bacteria(1.00),p:Actinobacteriota(0.98),c:Actinobacteria(0.98),o:Propionibacteriales(0.98),f:Propionibacteriaceae(0.98),g:Cutibacterium(0.94),s:uncultured bacterium(0.93)	1
FrozenWWsample	k:Bacteria(1.00),p:Actinobacteriota(1.00),c:Actinobacteria(1.00),o:Corynebacteriales(0.27),f:Corynebacteriaceae(0.27),g:Corynebacterium(0.27),s:uncultured bacterium(0.92)	1
FrozenWWsample	k:Bacteria(1.00),p:Actinobacteriota(1.00),c:Actinobacteria(1.00),o:Corynebacteriales(1.00),f:Corynebacteriaceae(1.00),g:Corynebacterium(1.00),s:uncultured bacterium(0.95)	1
FrozenWWsample	k:Bacteria(1.00),p:Actinobacteriota(1.00),c:Actinobacteria(1.00),o:Propionibacteriales(1.00),f:Propionibacteriaceae(1.00),g:Cutibacterium(0.88),s:uncultured bacterium(0.84)	1
FrozenWWsample	k:Bacteria(1.00),p:Actinobacteriota(1.00),c:Actinobacteria(1.00),o:Propionibacteriales(1.00),f:Propionibacteriaceae(1.00),g:Cutibacterium(0.98),s:uncultured bacterium(0.80)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.02),c:Bacteroidia(0.02),o:Flavobacteriales(0.02),f:Weeksellaceae(0.02),g:Cloacibacterium(0.02),s:uncultured bacterium(0.59)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.23),c:Bacteroidia(0.23),o:Flavobacteriales(0.17),f:Weeksellaceae(0.17),g:Cloacibacterium(0.17),s:uncultured bacterium(0.59)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.27),c:Bacteroidia(0.27),o:Bacteroidales(0.26),f:Paludibacteraceae(0.26),g:Paludibacter(0.25),s:uncultured bacterium(0.37)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.28),c:Bacteroidia(0.28),o:Bacteroidales(0.28),f:Prevotellaceae(0.28),g:Prevotella_9(0.28),s:Prevotella copri DSM 18205(0.02)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.29),c:Bacteroidia(0.29),o:Bacteroidales(0.24),f:Paludibacteraceae(0.23),g:Paludibacter(0.22),s:Paludibacter propionicigenes(0.01)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.29),c:Bacteroidia(0.29),o:Bacteroidales(0.29),f:Bacteroidaceae(0.25),g:Bacteroides(0.25),s:uncultured bacterium(0.66)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.40),c:Bacteroidia(0.40),o:Bacteroidales(0.40),f:Bacteroidaceae(0.40),g:Bacteroides(0.40),s:uncultured bacterium(0.67)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.43),c:Bacteroidia(0.43),o:Bacteroidales(0.42),f:Paludibacteraceae(0.41),g:Paludibacter(0.40),s:uncultured bacterium(0.39)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.46),c:Bacteroidia(0.46),o:Flavobacteriales(0.46),f:Flavobacteriaceae(0.46),g:Flavobacterium(0.40),s:uncultured bacterium(0.24)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.47),c:Bacteroidia(0.47),o:Bacteroidales(0.47),f:Bacteroidaceae(0.47),g:Bacteroides(0.47),s:uncultured bacterium(0.71)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.51),c:Bacteroidia(0.51),o:Bacteroidales(0.51),f:Bacteroidaceae(0.51),g:Bacteroides(0.51),s:uncultured bacterium(0.82)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.52),c:Bacteroidia(0.52),o:Bacteroidales(0.52),f:Paludibacteraceae(0.52),g:Paludibacter(0.52),s:uncultured bacterium(0.86)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.55),c:Bacteroidia(0.55),o:Flavobacteriales(0.55),f:Flavobacteriaceae(0.55),g:Flavobacterium(0.54),s:uncultured Bacteroidetes bacterium(0.18)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.58),c:Bacteroidia(0.58),o:Bacteroidales(0.58),f:Paludibacteraceae(0.58),g:Paludibacter(0.57),s:uncultured bacterium(0.95)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.60),c:Bacteroidia(0.60),o:Bacteroidales(0.60),f:Bacteroidaceae(0.60),g:Bacteroides(0.60),s:unidentified(0.24)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.62),c:Bacteroidia(0.62),o:Bacteroidales(0.61),f:Paludibacteraceae(0.61),g:Paludibacter(0.59),s:uncultured bacterium(0.63)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.65),c:Bacteroidia(0.64),o:Bacteroidales(0.55),f:Bacteroidaceae(0.29),g:Bacteroides(0.29),s:uncultured bacterium(0.62)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.65),c:Bacteroidia(0.65),o:Bacteroidales(0.65),f:Tannerellaceae(0.62),g:Macellibacteroides(0.60),s:uncultured bacterium(0.73)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.66),c:Bacteroidia(0.66),o:Bacteroidales(0.66),f:Bacteroidaceae(0.39),g:Bacteroides(0.39),s:uncultured bacterium(0.74)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.67),c:Bacteroidia(0.67),o:Bacteroidales(0.65),f:Bacteroidaceae(0.63),g:Bacteroides(0.63),s:uncultured bacterium(0.68)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.70),c:Bacteroidia(0.70),o:Bacteroidales(0.70),f:Paludibacteraceae(0.70),g:Paludibacter(0.66),s:uncultured bacterium(0.93)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.71),c:Bacteroidia(0.71),o:Bacteroidales(0.61),f:Paludibacteraceae(0.60),g:Paludibacter(0.59),s:uncultured bacterium(0.75)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.71),c:Bacteroidia(0.71),o:Flavobacteriales(0.07),f:Flavobacteriaceae(0.07),g:Flavobacterium(0.05),s:Flavobacterium sp. ABG(0.04)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.72),c:Bacteroidia(0.72),o:Bacteroidales(0.70),f:Bacteroidaceae(0.69),g:Bacteroides(0.69),s:uncultured bacterium(0.67)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.73),c:Bacteroidia(0.73),o:Bacteroidales(0.73),f:Bacteroidaceae(0.73),g:Bacteroides(0.73),s:uncultured organism(0.44)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.74),c:Bacteroidia(0.74),o:Bacteroidales(0.74),f:Bacteroidaceae(0.74),g:Bacteroides(0.74),s:uncultured organism(0.16)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.74),c:Bacteroidia(0.74),o:Bacteroidales(0.74),f:Prevotellaceae(0.74),g:uncultured(0.29),s:uncultured bacterium(0.77)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.75),c:Bacteroidia(0.75),o:Bacteroidales(0.67),f:Bacteroidaceae(0.67),g:Bacteroides(0.67),s:uncultured organism(0.29)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.77),c:Bacteroidia(0.77),o:Bacteroidales(0.77),f:Bacteroidaceae(0.77),g:Bacteroides(0.77),s:uncultured bacterium(0.84)	1
FrozenWWsample	k:Bacteria(1.00),p:Bacteroidota(0.79),c:Bacteroidia(0.79),o:Flavobacteriales(0.79),f:Flavobacteriaceae(0.79),g:Flavobacterium(0.79),s:Flavobacterium nitratireducens(0.04)	1
